Device : ;PAX1000IR2/M
Serial Number : ;M00533422
Firmware Version : ;1.0.3
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;2 revolutions for one measurement, 512 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-04-18 16:03:35.39;0.00:00:28:226;0.94;-0.33;0.11;0.2288;0.2126;-0.0759;0.02386;-9.83;3.02;99.19;10.43;98.64;0.2288;0.227;0.001861;-6.405;-6.440;-27.302;0.97;162.55;
2023-04-18 16:03:35.64;0.00:00:28:476;0.94;-0.33;0.10;0.2289;0.2126;-0.07595;0.02382;-9.83;3.01;99.20;10.41;98.65;0.2289;0.227;0.001841;-6.404;-6.439;-27.350;0.97;162.59;
2023-04-18 16:03:35.89;0.00:00:28:728;0.95;-0.31;0.09;0.2289;0.2154;-0.06942;0.01957;-8.93;2.47;99.24;8.55;98.87;0.2289;0.2271;0.001741;-6.404;-6.438;-27.592;0.97;164.26;
2023-04-18 16:03:36.14;0.00:00:28:977;0.95;-0.31;0.09;0.2289;0.2155;-0.06938;0.01957;-8.92;2.47;99.24;8.55;98.88;0.2289;0.2272;0.00173;-6.403;-6.436;-27.620;0.97;164.25;
2023-04-18 16:03:36.40;0.00:00:29:231;0.96;-0.28;0.07;0.229;0.2181;-0.06272;0.01518;-8.02;1.91;99.30;6.63;99.08;0.229;0.2275;0.001593;-6.401;-6.431;-27.978;0.98;166.39;
2023-04-18 16:03:36.65;0.00:00:29:480;0.96;-0.28;0.07;0.2289;0.218;-0.06275;0.01516;-8.03;1.91;99.29;6.62;99.07;0.2289;0.2273;0.001622;-6.403;-6.434;-27.899;0.98;166.42;
2023-04-18 16:03:36.90;0.00:00:29:732;0.96;-0.26;0.06;0.2287;0.219;-0.05945;0.01299;-7.59;1.64;99.39;5.68;99.23;0.2287;0.2273;0.00139;-6.408;-6.434;-28.571;0.98;167.68;
2023-04-18 16:03:37.15;0.00:00:29:983;0.97;-0.24;0.05;0.2289;0.2203;-0.05521;0.0103;-7.03;1.30;99.35;4.50;99.25;0.2289;0.2274;0.001481;-6.404;-6.432;-28.295;0.98;169.44;
2023-04-18 16:03:37.42;0.00:00:30:252;0.97;-0.24;0.05;0.2288;0.2203;-0.0551;0.01028;-7.02;1.30;99.35;4.49;99.24;0.2288;0.2273;0.001498;-6.405;-6.434;-28.244;0.98;169.43;
2023-04-18 16:03:37.68;0.00:00:30:513;0.97;-0.22;0.03;0.2288;0.2216;-0.05053;0.007313;-6.42;0.92;99.38;3.20;99.33;0.2288;0.2274;0.001407;-6.406;-6.433;-28.517;0.99;171.76;
2023-04-18 16:03:37.93;0.00:00:30:765;0.97;-0.22;0.03;0.2287;0.2215;-0.0504;0.007318;-6.41;0.92;99.37;3.20;99.32;0.2287;0.2273;0.001431;-6.407;-6.434;-28.445;0.99;171.74;
2023-04-18 16:03:38.19;0.00:00:31:019;0.98;-0.20;0.02;0.2287;0.2229;-0.04458;0.003622;-5.65;0.46;99.39;1.58;99.38;0.2287;0.2273;0.001387;-6.407;-6.433;-28.578;0.99;175.36;
2023-04-18 16:03:38.44;0.00:00:31:271;0.98;-0.20;0.02;0.2287;0.2228;-0.04467;0.00363;-5.67;0.46;99.40;1.59;99.39;0.2287;0.2273;0.001364;-6.408;-6.434;-28.652;0.99;175.35;
2023-04-18 16:03:38.69;0.00:00:31:522;0.98;-0.20;0.02;0.2287;0.2229;-0.04462;0.003573;-5.66;0.45;99.41;1.56;99.39;0.2287;0.2273;0.001356;-6.407;-6.433;-28.677;0.99;175.42;
2023-04-18 16:03:38.94;0.00:00:31:775;0.99;-0.17;0.00;0.2288;0.2242;-0.0385;-0.0001716;-4.87;-0.02;99.43;0.08;99.43;0.2288;0.2275;0.001313;-6.406;-6.431;-28.816;0.99;-179.74;
2023-04-18 16:03:39.19;0.00:00:32:024;0.99;-0.17;0.00;0.2289;0.2243;-0.03839;-0.0001892;-4.86;-0.02;99.42;0.08;99.42;0.2289;0.2276;0.001318;-6.404;-6.429;-28.801;0.99;-179.72;
2023-04-18 16:03:39.44;0.00:00:32:277;0.99;-0.15;-0.01;0.2289;0.2251;-0.03345;-0.003258;-4.23;-0.41;99.42;1.42;99.41;0.2289;0.2276;0.001332;-6.403;-6.428;-28.754;0.99;-174.44;
2023-04-18 16:03:39.70;0.00:00:32:528;0.99;-0.15;-0.01;0.2291;0.2253;-0.03353;-0.003228;-4.23;-0.41;99.44;1.41;99.43;0.2291;0.2278;0.001272;-6.399;-6.424;-28.955;0.99;-174.50;
2023-04-18 16:03:39.95;0.00:00:32:782;0.99;-0.13;-0.03;0.2289;0.2258;-0.02856;-0.006556;-3.60;-0.83;99.44;2.86;99.40;0.2289;0.2277;0.001277;-6.403;-6.427;-28.939;1.00;-167.07;
2023-04-18 16:03:40.20;0.00:00:33:029;0.99;-0.12;-0.03;0.2293;0.2263;-0.02784;-0.007225;-3.51;-0.91;99.47;3.15;99.42;0.2293;0.2281;0.00122;-6.396;-6.419;-29.135;1.00;-165.45;
2023-04-18 16:03:40.45;0.00:00:33:280;0.99;-0.12;-0.03;0.2294;0.2264;-0.02778;-0.007248;-3.50;-0.91;99.47;3.16;99.42;0.2294;0.2282;0.001213;-6.393;-6.416;-29.163;1.00;-165.38;
2023-04-18 16:03:40.70;0.00:00:33:535;0.99;-0.10;-0.05;0.2295;0.227;-0.02212;-0.01119;-2.78;-1.40;99.49;4.87;99.37;0.2295;0.2284;0.001176;-6.391;-6.414;-29.294;1.00;-153.18;
2023-04-18 16:03:40.95;0.00:00:33:784;0.99;-0.10;-0.05;0.2295;0.227;-0.02211;-0.01118;-2.78;-1.40;99.48;4.87;99.36;0.2295;0.2283;0.0012;-6.392;-6.414;-29.207;1.00;-153.18;
2023-04-18 16:03:41.21;0.00:00:34:039;1.00;-0.08;-0.06;0.2296;0.2274;-0.01741;-0.01455;-2.19;-1.83;99.51;6.34;99.31;0.2296;0.2285;0.00113;-6.389;-6.411;-29.471;1.00;-140.11;
2023-04-18 16:03:41.46;0.00:00:34:290;1.00;-0.08;-0.06;0.2297;0.2274;-0.01729;-0.01451;-2.17;-1.82;99.50;6.32;99.30;0.2297;0.2285;0.001157;-6.389;-6.411;-29.365;1.00;-140.00;
2023-04-18 16:03:41.71;0.00:00:34:542;1.00;-0.07;-0.07;0.2293;0.227;-0.01523;-0.01603;-1.92;-2.02;99.48;6.99;99.23;0.2293;0.2281;0.001202;-6.396;-6.419;-29.203;1.00;-133.53;
2023-04-18 16:03:41.98;0.00:00:34:809;1.00;-0.05;-0.08;0.2297;0.2275;-0.01101;-0.01917;-1.39;-2.41;99.51;8.35;99.15;0.2297;0.2286;0.001136;-6.388;-6.410;-29.446;1.00;-119.87;
2023-04-18 16:03:42.23;0.00:00:35:059;1.00;-0.05;-0.08;0.2297;0.2275;-0.01094;-0.0192;-1.38;-2.41;99.50;8.36;99.15;0.2297;0.2285;0.00115;-6.389;-6.410;-29.392;1.00;-119.67;
2023-04-18 16:03:42.48;0.00:00:35:312;0.99;-0.02;-0.11;0.2297;0.2272;-0.005682;-0.02433;-0.72;-3.05;99.49;10.59;98.92;0.2297;0.2285;0.001173;-6.388;-6.410;-29.306;1.00;-103.15;
2023-04-18 16:03:42.73;0.00:00:35:561;0.99;-0.02;-0.11;0.2297;0.2272;-0.00548;-0.02432;-0.69;-3.05;99.49;10.59;98.93;0.2297;0.2286;0.001162;-6.388;-6.410;-29.348;1.00;-102.70;
2023-04-18 16:03:42.98;0.00:00:35:814;0.99;0.01;-0.12;0.2298;0.2269;0.001762;-0.0284;0.22;-3.57;99.49;12.36;98.72;0.2298;0.2287;0.001168;-6.386;-6.408;-29.325;1.00;-86.45;
2023-04-18 16:03:43.23;0.00:00:36:064;0.99;0.01;-0.12;0.2298;0.2268;0.001866;-0.02825;0.24;-3.55;99.50;12.30;98.73;0.2298;0.2286;0.001159;-6.387;-6.409;-29.358;1.00;-86.22;
2023-04-18 16:03:43.48;0.00:00:36:316;0.99;0.03;-0.14;0.2297;0.2262;0.006421;-0.03117;0.81;-3.92;99.47;13.57;98.54;0.2297;0.2285;0.001215;-6.389;-6.412;-29.156;1.00;-78.36;
2023-04-18 16:03:43.73;0.00:00:36:567;0.99;0.03;-0.14;0.2297;0.2263;0.006558;-0.03116;0.83;-3.92;99.49;13.56;98.56;0.2297;0.2286;0.001171;-6.388;-6.410;-29.313;1.00;-78.11;
2023-04-18 16:03:43.98;0.00:00:36:812;0.99;0.03;-0.14;0.2297;0.2263;0.006687;-0.03112;0.85;-3.91;99.50;13.55;98.57;0.2297;0.2286;0.001157;-6.388;-6.410;-29.366;1.00;-77.87;
2023-04-18 16:03:44.24;0.00:00:37:070;0.99;0.05;-0.15;0.2297;0.2254;0.01256;-0.0353;1.59;-4.44;99.48;15.37;98.28;0.2297;0.2285;0.001206;-6.388;-6.411;-29.186;0.99;-70.42;
2023-04-18 16:03:44.49;0.00:00:37:319;0.99;0.05;-0.15;0.2298;0.2255;0.01256;-0.03534;1.59;-4.45;99.48;15.38;98.28;0.2298;0.2286;0.001201;-6.387;-6.410;-29.204;0.99;-70.44;
2023-04-18 16:03:44.74;0.00:00:37:573;0.98;0.07;-0.17;0.2299;0.2248;0.01653;-0.03854;2.10;-4.85;99.48;16.76;98.05;0.2299;0.2287;0.001205;-6.385;-6.407;-29.191;0.99;-66.78;
2023-04-18 16:03:44.99;0.00:00:37:822;0.98;0.07;-0.17;0.2299;0.2248;0.01673;-0.03851;2.13;-4.85;99.47;16.75;98.05;0.2299;0.2287;0.001225;-6.385;-6.408;-29.118;0.99;-66.51;
2023-04-18 16:03:45.24;0.00:00:38:072;0.98;0.09;-0.18;0.2295;0.2233;0.02061;-0.04178;2.64;-5.28;99.40;18.21;97.71;0.2295;0.2281;0.001385;-6.392;-6.418;-28.585;0.99;-63.75;
2023-04-18 16:03:45.49;0.00:00:38:321;0.98;0.10;-0.19;0.23;0.2236;0.02186;-0.04297;2.79;-5.41;99.45;18.68;97.68;0.23;0.2287;0.001271;-6.382;-6.407;-28.959;0.99;-63.04;
2023-04-18 16:03:45.74;0.00:00:38:573;0.98;0.10;-0.19;0.2301;0.2237;0.02194;-0.04295;2.80;-5.41;99.45;18.66;97.68;0.2301;0.2289;0.00127;-6.380;-6.404;-28.963;0.99;-62.94;
2023-04-18 16:03:45.99;0.00:00:38:821;0.97;0.11;-0.21;0.2302;0.2222;0.02532;-0.04847;3.25;-6.11;99.41;21.06;97.15;0.2302;0.2288;0.001367;-6.379;-6.405;-28.641;0.99;-62.42;
2023-04-18 16:03:46.24;0.00:00:39:070;0.97;0.11;-0.21;0.2303;0.2223;0.0254;-0.04853;3.26;-6.12;99.41;21.08;97.15;0.2303;0.2289;0.001348;-6.378;-6.403;-28.705;0.99;-62.38;
2023-04-18 16:03:46.49;0.00:00:39:323;0.96;0.13;-0.23;0.2304;0.2208;0.02897;-0.05326;3.74;-6.73;99.39;23.12;96.66;0.2304;0.229;0.001404;-6.376;-6.402;-28.528;0.98;-61.46;
2023-04-18 16:03:46.74;0.00:00:39:571;0.96;0.13;-0.23;0.2303;0.2208;0.02899;-0.05328;3.74;-6.73;99.39;23.13;96.66;0.2303;0.229;0.001396;-6.376;-6.403;-28.552;0.98;-61.45;
2023-04-18 16:03:46.99;0.00:00:39:824;0.96;0.13;-0.24;0.2299;0.2193;0.03062;-0.05568;3.97;-7.06;99.31;24.22;96.31;0.2299;0.2283;0.001593;-6.384;-6.415;-27.978;0.98;-61.19;
2023-04-18 16:03:47.24;0.00:00:40:075;0.96;0.14;-0.25;0.2304;0.2192;0.03187;-0.05805;4.14;-7.34;99.37;25.20;96.12;0.2304;0.2289;0.001461;-6.375;-6.403;-28.355;0.98;-61.24;
2023-04-18 16:03:47.49;0.00:00:40:326;0.96;0.14;-0.25;0.2304;0.2191;0.03177;-0.05805;4.12;-7.35;99.35;25.20;96.10;0.2304;0.2289;0.001489;-6.376;-6.404;-28.270;0.98;-61.31;
2023-04-18 16:03:47.75;0.00:00:40:580;0.95;0.15;-0.28;0.2305;0.2172;0.03543;-0.06307;4.63;-8.00;99.34;27.37;95.49;0.2305;0.229;0.00153;-6.374;-6.402;-28.154;0.97;-60.67;
2023-04-18 16:03:48.00;0.00:00:40:830;0.95;0.15;-0.28;0.2303;0.2171;0.03536;-0.06306;4.63;-8.00;99.32;27.38;95.47;0.2303;0.2288;0.00157;-6.376;-6.406;-28.041;0.97;-60.72;
2023-04-18 16:03:48.25;0.00:00:41:083;0.94;0.17;-0.29;0.2304;0.2153;0.03906;-0.06676;5.14;-8.48;99.30;28.98;94.98;0.2304;0.2288;0.001612;-6.376;-6.406;-27.925;0.97;-59.67;
2023-04-18 16:03:48.50;0.00:00:41:334;0.94;0.17;-0.29;0.2303;0.2152;0.03903;-0.06672;5.14;-8.48;99.30;28.97;94.97;0.2303;0.2286;0.001622;-6.378;-6.408;-27.899;0.97;-59.67;
2023-04-18 16:03:48.75;0.00:00:41:584;0.93;0.18;-0.31;0.2299;0.2132;0.04087;-0.07007;5.43;-8.95;99.19;30.47;94.39;0.2299;0.2281;0.001867;-6.384;-6.419;-27.288;0.97;-59.75;
2023-04-18 16:03:49.00;0.00:00:41:834;0.93;0.18;-0.31;0.2303;0.213;0.04184;-0.07169;5.56;-9.14;99.25;31.13;94.25;0.2303;0.2286;0.001719;-6.377;-6.410;-27.646;0.97;-59.73;
2023-04-18 16:03:49.25;0.00:00:42:085;0.93;0.18;-0.31;0.2303;0.2129;0.04178;-0.07174;5.55;-9.15;99.24;31.16;94.22;0.2303;0.2285;0.00175;-6.378;-6.411;-27.570;0.97;-59.78;
2023-04-18 16:03:49.51;0.00:00:42:339;0.92;0.19;-0.34;0.2303;0.2104;0.04406;-0.07745;5.91;-9.91;99.19;33.63;93.32;0.2303;0.2284;0.001862;-6.377;-6.412;-27.300;0.96;-60.37;
2023-04-18 16:03:49.75;0.00:00:42:587;0.92;0.19;-0.34;0.2303;0.2104;0.0441;-0.07749;5.92;-9.91;99.20;33.64;93.32;0.2303;0.2285;0.001852;-6.377;-6.412;-27.324;0.96;-60.35;
2023-04-18 16:03:50.01;0.00:00:42:841;0.91;0.21;-0.37;0.2305;0.207;0.04824;-0.08375;6.56;-10.75;99.13;36.33;92.23;0.2305;0.2285;0.002003;-6.374;-6.411;-26.982;0.95;-60.06;
2023-04-18 16:03:50.26;0.00:00:43:091;0.91;0.21;-0.37;0.2305;0.207;0.0483;-0.08385;6.57;-10.76;99.14;36.38;92.22;0.2305;0.2285;0.001991;-6.373;-6.411;-27.008;0.95;-60.06;
2023-04-18 16:03:50.51;0.00:00:43:339;0.91;0.21;-0.37;0.2303;0.2066;0.04839;-0.08402;6.59;-10.80;99.08;36.48;92.12;0.2303;0.2282;0.002108;-6.377;-6.417;-26.761;0.95;-60.06;
2023-04-18 16:03:50.76;0.00:00:43:594;0.90;0.22;-0.38;0.2307;0.2053;0.05088;-0.08677;6.96;-11.15;99.09;37.62;91.67;0.2307;0.2286;0.002099;-6.370;-6.410;-26.780;0.95;-59.61;
2023-04-18 16:03:51.02;0.00:00:43:849;0.90;0.22;-0.38;0.2307;0.2053;0.05085;-0.08683;6.96;-11.16;99.08;37.64;91.66;0.2307;0.2286;0.002119;-6.369;-6.409;-26.739;0.95;-59.65;
2023-04-18 16:03:51.27;0.00:00:44:100;0.88;0.24;-0.41;0.231;0.2017;0.05465;-0.09316;7.58;-12.02;99.03;40.33;90.45;0.231;0.2288;0.002242;-6.364;-6.406;-26.495;0.94;-59.60;
2023-04-18 16:03:51.53;0.00:00:44:365;0.88;0.24;-0.41;0.2311;0.2016;0.05468;-0.09325;7.59;-12.03;99.01;40.36;90.41;0.2311;0.2288;0.002285;-6.362;-6.406;-26.410;0.94;-59.61;
2023-04-18 16:03:51.78;0.00:00:44:617;0.87;0.25;-0.43;0.2313;0.1989;0.05763;-0.09743;8.08;-12.60;98.95;42.13;89.54;0.2313;0.2288;0.002427;-6.359;-6.405;-26.150;0.93;-59.40;
2023-04-18 16:03:52.03;0.00:00:44:868;0.87;0.25;-0.43;0.2313;0.1988;0.05791;-0.09749;8.12;-12.60;98.96;42.15;89.54;0.2313;0.2289;0.002399;-6.359;-6.404;-26.200;0.93;-59.29;
2023-04-18 16:03:52.29;0.00:00:45:121;0.87;0.25;-0.43;0.2313;0.1988;0.05785;-0.09757;8.11;-12.61;98.96;42.18;89.52;0.2313;0.2289;0.002408;-6.358;-6.403;-26.183;0.93;-59.34;
2023-04-18 16:03:52.54;0.00:00:45:373;0.85;0.26;-0.45;0.2315;0.1955;0.05973;-0.1031;8.50;-13.38;98.89;44.54;88.29;0.2315;0.2289;0.002566;-6.354;-6.403;-25.907;0.93;-59.92;
2023-04-18 16:03:52.79;0.00:00:45:626;0.86;0.27;-0.44;0.2315;0.1958;0.06088;-0.1018;8.64;-13.20;98.90;43.98;88.58;0.2315;0.2289;0.002556;-6.355;-6.403;-25.924;0.93;-59.12;
2023-04-18 16:03:53.05;0.00:00:45:881;0.85;0.28;-0.46;0.2316;0.1936;0.06347;-0.1044;9.08;-13.57;98.85;45.09;87.96;0.2316;0.2289;0.002669;-6.352;-6.403;-25.737;0.92;-58.71;
2023-04-18 16:03:53.30;0.00:00:46:132;0.85;0.28;-0.46;0.2315;0.1935;0.06356;-0.1045;9.09;-13.58;98.85;45.13;87.95;0.2315;0.2289;0.002661;-6.354;-6.404;-25.750;0.92;-58.68;
2023-04-18 16:03:53.55;0.00:00:46:384;0.84;0.28;-0.46;0.2312;0.192;0.06404;-0.1057;9.22;-13.79;98.74;45.70;87.53;0.2312;0.2283;0.00291;-6.360;-6.415;-25.362;0.92;-58.78;
2023-04-18 16:03:53.80;0.00:00:46:635;0.83;0.29;-0.48;0.2316;0.1901;0.06623;-0.1087;9.60;-14.18;98.78;46.92;86.93;0.2316;0.2288;0.002821;-6.352;-6.405;-25.496;0.92;-58.64;
2023-04-18 16:03:54.05;0.00:00:46:887;0.83;0.29;-0.48;0.2317;0.1902;0.06621;-0.1088;9.60;-14.18;98.79;46.94;86.92;0.2317;0.2289;0.002806;-6.350;-6.403;-25.519;0.92;-58.67;
2023-04-18 16:03:54.31;0.00:00:47:140;0.82;0.30;-0.49;0.2317;0.1876;0.06802;-0.112;9.97;-14.65;98.73;48.32;86.10;0.2317;0.2288;0.002937;-6.350;-6.405;-25.322;0.91;-58.72;
2023-04-18 16:03:54.56;0.00:00:47:390;0.82;0.30;-0.49;0.2317;0.1876;0.06806;-0.112;9.97;-14.65;98.74;48.32;86.11;0.2317;0.2288;0.002912;-6.350;-6.405;-25.358;0.91;-58.71;
2023-04-18 16:03:54.81;0.00:00:47:643;0.80;0.31;-0.51;0.2318;0.1834;0.07013;-0.1172;10.46;-15.41;98.64;50.55;84.70;0.2318;0.2287;0.00315;-6.349;-6.408;-25.017;0.90;-59.10;
2023-04-18 16:03:55.07;0.00:00:47:902;0.80;0.31;-0.51;0.232;0.1835;0.07026;-0.1173;10.47;-15.41;98.66;50.56;84.72;0.232;0.2288;0.00311;-6.346;-6.404;-25.072;0.90;-59.08;
2023-04-18 16:03:55.32;0.00:00:48:155;0.79;0.31;-0.53;0.2317;0.18;0.07179;-0.1208;10.87;-15.97;98.55;52.15;83.62;0.2317;0.2284;0.003353;-6.350;-6.414;-24.746;0.89;-59.29;
2023-04-18 16:03:55.58;0.00:00:48:412;0.79;0.32;-0.53;0.2322;0.1804;0.07213;-0.1211;10.90;-15.97;98.61;52.16;83.68;0.2322;0.2289;0.003231;-6.342;-6.403;-24.906;0.89;-59.22;
2023-04-18 16:03:55.83;0.00:00:48:661;0.79;0.31;-0.53;0.2322;0.1803;0.07207;-0.1212;10.89;-15.98;98.59;52.18;83.65;0.2322;0.2289;0.003279;-6.342;-6.403;-24.843;0.89;-59.26;
2023-04-18 16:03:56.08;0.00:00:48:914;0.78;0.32;-0.54;0.2323;0.1783;0.07315;-0.1236;11.15;-16.34;98.57;53.21;82.97;0.2323;0.229;0.003329;-6.339;-6.402;-24.777;0.89;-59.38;
2023-04-18 16:03:56.33;0.00:00:49:163;0.78;0.32;-0.54;0.2324;0.1784;0.07311;-0.1237;11.15;-16.34;98.56;53.22;82.95;0.2324;0.229;0.003356;-6.338;-6.401;-24.742;0.89;-59.41;
2023-04-18 16:03:56.58;0.00:00:49:415;0.76;0.33;-0.56;0.2324;0.1749;0.07454;-0.1276;11.54;-16.94;98.49;54.89;81.78;0.2324;0.2289;0.00351;-6.337;-6.403;-24.547;0.88;-59.71;
2023-04-18 16:03:56.83;0.00:00:49:666;0.76;0.33;-0.56;0.2325;0.1747;0.0746;-0.1277;11.56;-16.96;98.48;54.94;81.73;0.2325;0.2289;0.003529;-6.337;-6.403;-24.524;0.88;-59.71;
2023-04-18 16:03:57.09;0.00:00:49:919;0.76;0.33;-0.56;0.2323;0.1733;0.07491;-0.129;11.69;-17.18;98.43;55.54;81.26;0.2323;0.2287;0.003658;-6.339;-6.408;-24.367;0.88;-59.86;
2023-04-18 16:03:57.34;0.00:00:50:170;0.75;0.33;-0.57;0.2326;0.1725;0.07549;-0.1303;11.82;-17.34;98.45;56.02;80.95;0.2326;0.229;0.003617;-6.333;-6.401;-24.416;0.88;-59.92;
2023-04-18 16:03:57.59;0.00:00:50:419;0.75;0.33;-0.57;0.2325;0.1716;0.07573;-0.1312;11.91;-17.49;98.42;56.41;80.65;0.2325;0.2289;0.003678;-6.335;-6.404;-24.344;0.87;-60.00;
2023-04-18 16:03:57.84;0.00:00:50:670;0.75;0.33;-0.58;0.2327;0.1707;0.07614;-0.1324;12.02;-17.65;98.40;56.87;80.30;0.2327;0.229;0.003722;-6.331;-6.401;-24.293;0.87;-60.09;
2023-04-18 16:03:58.10;0.00:00:50:933;0.74;0.33;-0.58;0.2328;0.1704;0.0762;-0.1327;12.05;-17.71;98.39;57.02;80.18;0.2328;0.229;0.003743;-6.330;-6.401;-24.267;0.87;-60.14;
2023-04-18 16:03:58.36;0.00:00:51:194;0.74;0.33;-0.59;0.2329;0.169;0.07659;-0.1343;12.19;-17.95;98.36;57.68;79.67;0.2329;0.2291;0.00383;-6.328;-6.400;-24.168;0.87;-60.31;
2023-04-18 16:03:58.61;0.00:00:51:443;0.74;0.34;-0.59;0.2329;0.1688;0.07678;-0.1346;12.23;-17.99;98.37;57.78;79.61;0.2329;0.2291;0.003805;-6.328;-6.399;-24.197;0.87;-60.29;
2023-04-18 16:03:58.88;0.00:00:51:717;0.73;0.34;-0.59;0.233;0.1676;0.07704;-0.136;12.34;-18.20;98.34;58.36;79.15;0.233;0.2292;0.00386;-6.326;-6.399;-24.134;0.87;-60.47;
2023-04-18 16:03:59.13;0.00:00:51:966;0.73;0.34;-0.59;0.233;0.1673;0.07702;-0.1363;12.36;-18.25;98.33;58.48;79.05;0.233;0.2291;0.003888;-6.326;-6.400;-24.103;0.87;-60.52;
2023-04-18 16:03:59.38;0.00:00:52:218;0.73;0.34;-0.60;0.233;0.1672;0.07714;-0.1365;12.39;-18.28;98.35;58.57;79.00;0.233;0.2292;0.003849;-6.326;-6.398;-24.146;0.86;-60.53;
2023-04-18 16:03:59.64;0.00:00:52:470;0.72;0.34;-0.60;0.2331;0.1655;0.07739;-0.1383;12.53;-18.56;98.30;59.33;78.38;0.2331;0.2291;0.003951;-6.325;-6.400;-24.032;0.86;-60.77;
2023-04-18 16:03:59.89;0.00:00:52:721;0.72;0.34;-0.60;0.2329;0.1651;0.07744;-0.1385;12.57;-18.61;98.29;59.44;78.28;0.2329;0.2289;0.003984;-6.328;-6.403;-23.996;0.86;-60.78;
2023-04-18 16:04:00.14;0.00:00:52:976;0.71;0.34;-0.61;0.2331;0.1636;0.07743;-0.1404;12.67;-18.90;98.25;60.23;77.63;0.2331;0.229;0.00407;-6.325;-6.401;-23.905;0.86;-61.12;
2023-04-18 16:04:00.39;0.00:00:53:226;0.71;0.34;-0.61;0.233;0.1634;0.07746;-0.1405;12.68;-18.92;98.25;60.28;77.59;0.233;0.229;0.004069;-6.326;-6.402;-23.905;0.86;-61.13;
2023-04-18 16:04:00.65;0.00:00:53:480;0.71;0.34;-0.62;0.2328;0.1616;0.07724;-0.1421;12.78;-19.21;98.19;61.03;76.92;0.2328;0.2286;0.004219;-6.330;-6.410;-23.748;0.85;-61.47;
2023-04-18 16:04:00.90;0.00:00:53:732;0.70;0.34;-0.62;0.233;0.1612;0.07743;-0.1429;12.83;-19.31;98.22;61.32;76.73;0.233;0.2289;0.004139;-6.326;-6.404;-23.831;0.85;-61.55;
2023-04-18 16:04:01.15;0.00:00:53:983;0.70;0.34;-0.62;0.233;0.1611;0.07743;-0.1429;12.83;-19.32;98.22;61.32;76.72;0.233;0.2288;0.004151;-6.327;-6.405;-23.818;0.85;-61.55;
2023-04-18 16:04:01.40;0.00:00:54:236;0.69;0.34;-0.64;0.233;0.1583;0.07744;-0.1458;13.03;-19.80;98.17;62.58;75.64;0.233;0.2288;0.004274;-6.326;-6.406;-23.692;0.85;-62.03;
2023-04-18 16:04:01.68;0.00:00:54:508;0.69;0.34;-0.64;0.233;0.1583;0.07734;-0.1458;13.02;-19.80;98.15;62.56;75.62;0.233;0.2287;0.004314;-6.327;-6.408;-23.652;0.85;-62.05;
2023-04-18 16:04:01.92;0.00:00:54:756;0.68;0.34;-0.65;0.2331;0.156;0.07704;-0.1483;13.14;-20.22;98.10;63.63;74.67;0.2331;0.2286;0.004429;-6.325;-6.408;-23.537;0.84;-62.55;
2023-04-18 16:04:02.17;0.00:00:55:007;0.68;0.34;-0.65;0.2331;0.1561;0.07707;-0.1483;13.14;-20.22;98.11;63.64;74.67;0.2331;0.2287;0.004413;-6.324;-6.407;-23.552;0.84;-62.55;
2023-04-18 16:04:02.43;0.00:00:55:259;0.68;0.34;-0.66;0.2328;0.1544;0.07682;-0.1496;13.23;-20.47;98.05;64.24;74.07;0.2328;0.2283;0.00454;-6.330;-6.416;-23.429;0.84;-62.81;
2023-04-18 16:04:02.68;0.00:00:55:512;0.67;0.34;-0.66;0.2331;0.1538;0.07702;-0.1505;13.30;-20.60;98.07;64.58;73.80;0.2331;0.2286;0.004501;-6.325;-6.409;-23.467;0.84;-62.91;
2023-04-18 16:04:02.96;0.00:00:55:795;0.67;0.34;-0.66;0.2331;0.1538;0.07694;-0.1506;13.29;-20.60;98.06;64.59;73.78;0.2331;0.2285;0.004526;-6.325;-6.410;-23.443;0.84;-62.93;
2023-04-18 16:04:03.22;0.00:00:56:050;0.66;0.34;-0.67;0.2331;0.1512;0.07664;-0.1532;13.44;-21.05;98.01;65.70;72.73;0.2331;0.2285;0.004644;-6.324;-6.411;-23.331;0.83;-63.42;
2023-04-18 16:04:03.49;0.00:00:56:320;0.66;0.34;-0.67;0.2332;0.1513;0.07671;-0.1532;13.44;-21.04;98.02;65.70;72.74;0.2332;0.2286;0.00462;-6.323;-6.410;-23.354;0.83;-63.40;
2023-04-18 16:04:03.74;0.00:00:56:569;0.65;0.33;-0.68;0.2332;0.1489;0.07629;-0.1555;13.56;-21.45;97.94;66.68;71.74;0.2332;0.2285;0.004793;-6.322;-6.412;-23.194;0.83;-63.87;
