2023-04-18 16:07:34.165 	Info 	38290024-2 	MoveToPosition Requested 	Position = 685
2023-04-18 16:07:34.218 	Info 	38290024 	Waiting
2023-04-18 16:07:34.736 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:34.753 	Info 	38290024-2 	MoveToPosition Requested 	Position = 693
2023-04-18 16:07:34.808 	Info 	38290024 	Waiting
2023-04-18 16:07:35.333 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:35.345 	Info 	38290024-2 	MoveToPosition Requested 	Position = 701
2023-04-18 16:07:35.399 	Info 	38290024 	Waiting
2023-04-18 16:07:35.913 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:35.917 	Info 	38290024-2 	MoveToPosition Requested 	Position = 709
2023-04-18 16:07:35.989 	Info 	38290024 	Waiting
2023-04-18 16:07:36.504 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:36.514 	Info 	38290024-2 	MoveToPosition Requested 	Position = 717
2023-04-18 16:07:36.571 	Info 	38290024 	Waiting
2023-04-18 16:07:37.079 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:37.125 	Info 	38290024-2 	MoveToPosition Requested 	Position = 725
2023-04-18 16:07:37.180 	Info 	38290024 	Waiting
2023-04-18 16:07:37.692 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:37.696 	Info 	38290024-2 	MoveToPosition Requested 	Position = 733
2023-04-18 16:07:37.761 	Info 	38290024 	Waiting
2023-04-18 16:07:38.267 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:38.280 	Info 	38290024-2 	MoveToPosition Requested 	Position = 741
2023-04-18 16:07:38.354 	Info 	38290024 	Waiting
2023-04-18 16:07:38.862 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:38.865 	Info 	38290024-2 	MoveToPosition Requested 	Position = 749
2023-04-18 16:07:38.938 	Info 	38290024 	Waiting
2023-04-18 16:07:39.445 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:39.448 	Info 	38290024-2 	MoveToPosition Requested 	Position = 758
2023-04-18 16:07:39.511 	Info 	38290024 	Waiting
2023-04-18 16:07:40.034 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:40.037 	Info 	38290024-2 	MoveToPosition Requested 	Position = 766
2023-04-18 16:07:40.091 	Info 	38290024 	Waiting
2023-04-18 16:07:40.597 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:40.612 	Info 	38290024-2 	MoveToPosition Requested 	Position = 774
2023-04-18 16:07:40.675 	Info 	38290024 	Waiting
2023-04-18 16:07:41.201 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:41.205 	Info 	38290024-2 	MoveToPosition Requested 	Position = 782
2023-04-18 16:07:41.254 	Info 	38290024 	Waiting
2023-04-18 16:07:41.849 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:41.878 	Info 	38290024-2 	MoveToPosition Requested 	Position = 790
2023-04-18 16:07:41.933 	Info 	38290024 	Waiting
2023-04-18 16:07:42.476 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:42.496 	Info 	38290024-2 	MoveToPosition Requested 	Position = 798
2023-04-18 16:07:42.557 	Info 	38290024 	Waiting
2023-04-18 16:07:43.094 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:43.107 	Info 	38290024-2 	MoveToPosition Requested 	Position = 806
2023-04-18 16:07:43.168 	Info 	38290024 	Waiting
2023-04-18 16:07:43.689 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:43.702 	Info 	38290024-2 	MoveToPosition Requested 	Position = 814
2023-04-18 16:07:43.775 	Info 	38290024 	Waiting
2023-04-18 16:07:44.283 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:44.287 	Info 	38290024-2 	MoveToPosition Requested 	Position = 822
2023-04-18 16:07:44.346 	Info 	38290024 	Waiting
2023-04-18 16:07:44.863 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:44.867 	Info 	38290024-2 	MoveToPosition Requested 	Position = 830
2023-04-18 16:07:44.935 	Info 	38290024 	Waiting
2023-04-18 16:07:45.455 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:45.458 	Info 	38290024-2 	MoveToPosition Requested 	Position = 838
2023-04-18 16:07:45.516 	Info 	38290024 	Waiting
2023-04-18 16:07:46.036 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:46.046 	Info 	38290024-2 	MoveToPosition Requested 	Position = 846
2023-04-18 16:07:46.110 	Info 	38290024 	Waiting
2023-04-18 16:07:46.616 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:46.624 	Info 	38290024-2 	MoveToPosition Requested 	Position = 854
2023-04-18 16:07:46.691 	Info 	38290024 	Waiting
2023-04-18 16:07:47.236 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:47.242 	Info 	38290024-2 	MoveToPosition Requested 	Position = 862
2023-04-18 16:07:47.306 	Info 	38290024 	Waiting
2023-04-18 16:07:47.815 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:47.820 	Info 	38290024-2 	MoveToPosition Requested 	Position = 870
2023-04-18 16:07:47.884 	Info 	38290024 	Waiting
2023-04-18 16:07:48.401 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:48.404 	Info 	38290024-2 	MoveToPosition Requested 	Position = 878
2023-04-18 16:07:48.464 	Info 	38290024 	Waiting
2023-04-18 16:07:48.972 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:48.984 	Info 	38290024-2 	MoveToPosition Requested 	Position = 886
2023-04-18 16:07:49.039 	Info 	38290024 	Waiting
2023-04-18 16:07:49.554 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:49.560 	Info 	38290024-2 	MoveToPosition Requested 	Position = 895
2023-04-18 16:07:49.630 	Info 	38290024 	Waiting
2023-04-18 16:07:50.144 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:50.148 	Info 	38290024-2 	MoveToPosition Requested 	Position = 903
2023-04-18 16:07:50.209 	Info 	38290024 	Waiting
2023-04-18 16:07:50.730 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:50.751 	Info 	38290024-2 	MoveToPosition Requested 	Position = 911
2023-04-18 16:07:50.832 	Info 	38290024 	Waiting
2023-04-18 16:07:51.346 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:51.349 	Info 	38290024-2 	MoveToPosition Requested 	Position = 919
2023-04-18 16:07:51.406 	Info 	38290024 	Waiting
2023-04-18 16:07:51.923 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:51.948 	Info 	38290024-2 	MoveToPosition Requested 	Position = 927
2023-04-18 16:07:52.000 	Info 	38290024 	Waiting
2023-04-18 16:07:52.517 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:52.520 	Info 	38290024-2 	MoveToPosition Requested 	Position = 935
2023-04-18 16:07:52.580 	Info 	38290024 	Waiting
2023-04-18 16:07:53.098 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:53.099 	Info 	38290024-2 	MoveToPosition Requested 	Position = 943
2023-04-18 16:07:53.149 	Info 	38290024 	Waiting
2023-04-18 16:07:53.659 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:53.666 	Info 	38290024-2 	MoveToPosition Requested 	Position = 951
2023-04-18 16:07:53.737 	Info 	38290024 	Waiting
2023-04-18 16:07:54.254 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:54.257 	Info 	38290024-2 	MoveToPosition Requested 	Position = 959
2023-04-18 16:07:54.319 	Info 	38290024 	Waiting
2023-04-18 16:07:54.831 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:54.836 	Info 	38290024-2 	MoveToPosition Requested 	Position = 967
2023-04-18 16:07:54.895 	Info 	38290024 	Waiting
2023-04-18 16:07:55.408 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:55.420 	Info 	38290024-2 	MoveToPosition Requested 	Position = 975
2023-04-18 16:07:55.470 	Info 	38290024 	Waiting
2023-04-18 16:07:55.986 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:55.995 	Info 	38290024-2 	MoveToPosition Requested 	Position = 983
2023-04-18 16:07:56.064 	Info 	38290024 	Waiting
2023-04-18 16:07:56.583 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:56.587 	Info 	38290024-2 	MoveToPosition Requested 	Position = 991
2023-04-18 16:07:56.637 	Info 	38290024 	Waiting
2023-04-18 16:07:57.143 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:57.154 	Info 	38290024-2 	MoveToPosition Requested 	Position = 999
2023-04-18 16:07:57.216 	Info 	38290024 	Waiting
2023-04-18 16:07:57.721 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:57.725 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1007
2023-04-18 16:07:57.777 	Info 	38290024 	Waiting
2023-04-18 16:07:58.285 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:58.289 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1015
2023-04-18 16:07:58.354 	Info 	38290024 	Waiting
2023-04-18 16:07:58.862 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:58.867 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1023
2023-04-18 16:07:58.950 	Info 	38290024 	Waiting
2023-04-18 16:07:59.469 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:07:59.483 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1032
2023-04-18 16:07:59.554 	Info 	38290024 	Waiting
2023-04-18 16:08:00.071 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:00.075 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1040
2023-04-18 16:08:00.141 	Info 	38290024 	Waiting
2023-04-18 16:08:00.662 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:00.668 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1048
2023-04-18 16:08:00.723 	Info 	38290024 	Waiting
2023-04-18 16:08:01.242 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:01.251 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1056
2023-04-18 16:08:01.300 	Info 	38290024 	Waiting
2023-04-18 16:08:01.816 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:01.853 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1064
2023-04-18 16:08:01.906 	Info 	38290024 	Waiting
2023-04-18 16:08:02.424 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:02.447 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1072
2023-04-18 16:08:02.502 	Info 	38290024 	Waiting
2023-04-18 16:08:03.020 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:03.046 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1080
2023-04-18 16:08:03.090 	Info 	38290024 	Waiting
2023-04-18 16:08:03.597 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:03.603 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1088
2023-04-18 16:08:03.658 	Info 	38290024 	Waiting
2023-04-18 16:08:04.180 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:04.183 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1096
2023-04-18 16:08:04.233 	Info 	38290024 	Waiting
2023-04-18 16:08:04.740 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:04.757 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1104
2023-04-18 16:08:04.812 	Info 	38290024 	Waiting
2023-04-18 16:08:05.332 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:05.334 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1112
2023-04-18 16:08:05.385 	Info 	38290024 	Waiting
2023-04-18 16:08:05.897 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:05.901 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1120
2023-04-18 16:08:05.961 	Info 	38290024 	Waiting
2023-04-18 16:08:06.485 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:06.490 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1128
2023-04-18 16:08:06.537 	Info 	38290024 	Waiting
2023-04-18 16:08:07.057 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:07.062 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1136
2023-04-18 16:08:07.120 	Info 	38290024 	Waiting
2023-04-18 16:08:07.640 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:07.656 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1144
2023-04-18 16:08:07.708 	Info 	38290024 	Waiting
2023-04-18 16:08:08.231 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:08.240 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1152
2023-04-18 16:08:08.315 	Info 	38290024 	Waiting
2023-04-18 16:08:08.830 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:08.834 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1160
2023-04-18 16:08:08.891 	Info 	38290024 	Waiting
2023-04-18 16:08:09.409 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:09.417 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1169
2023-04-18 16:08:09.470 	Info 	38290024 	Waiting
2023-04-18 16:08:09.993 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:10.001 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1177
2023-04-18 16:08:10.072 	Info 	38290024 	Waiting
2023-04-18 16:08:10.580 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:10.585 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1185
2023-04-18 16:08:10.660 	Info 	38290024 	Waiting
2023-04-18 16:08:11.179 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:11.182 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1193
2023-04-18 16:08:11.254 	Info 	38290024 	Waiting
2023-04-18 16:08:11.773 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:11.776 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1201
2023-04-18 16:08:11.834 	Info 	38290024 	Waiting
2023-04-18 16:08:12.356 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:12.359 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1209
2023-04-18 16:08:12.413 	Info 	38290024 	Waiting
2023-04-18 16:08:12.928 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:12.932 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1217
2023-04-18 16:08:12.982 	Info 	38290024 	Waiting
2023-04-18 16:08:13.487 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:13.491 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1225
2023-04-18 16:08:13.549 	Info 	38290024 	Waiting
2023-04-18 16:08:14.069 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:14.076 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1233
2023-04-18 16:08:14.143 	Info 	38290024 	Waiting
2023-04-18 16:08:14.648 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:14.652 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1241
2023-04-18 16:08:14.705 	Info 	38290024 	Waiting
2023-04-18 16:08:15.222 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:15.226 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1249
2023-04-18 16:08:15.281 	Info 	38290024 	Waiting
2023-04-18 16:08:15.801 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:15.823 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1257
2023-04-18 16:08:15.883 	Info 	38290024 	Waiting
2023-04-18 16:08:16.400 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:16.429 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1265
2023-04-18 16:08:16.475 	Info 	38290024 	Waiting
2023-04-18 16:08:16.988 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:16.992 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1273
2023-04-18 16:08:17.053 	Info 	38290024 	Waiting
2023-04-18 16:08:17.578 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:17.582 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1281
2023-04-18 16:08:17.646 	Info 	38290024 	Waiting
2023-04-18 16:08:18.163 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:18.176 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1289
2023-04-18 16:08:18.240 	Info 	38290024 	Waiting
2023-04-18 16:08:18.758 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:18.763 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1297
2023-04-18 16:08:18.831 	Info 	38290024 	Waiting
2023-04-18 16:08:19.349 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:19.353 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1306
2023-04-18 16:08:19.408 	Info 	38290024 	Waiting
2023-04-18 16:08:19.923 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:19.926 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1314
2023-04-18 16:08:19.985 	Info 	38290024 	Waiting
2023-04-18 16:08:20.502 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:20.506 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1322
2023-04-18 16:08:20.563 	Info 	38290024 	Waiting
2023-04-18 16:08:21.099 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:21.109 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1330
2023-04-18 16:08:21.168 	Info 	38290024 	Waiting
2023-04-18 16:08:21.691 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:21.727 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1338
2023-04-18 16:08:21.782 	Info 	38290024 	Waiting
2023-04-18 16:08:22.299 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:22.308 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1346
2023-04-18 16:08:22.356 	Info 	38290024 	Waiting
2023-04-18 16:08:22.862 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:22.865 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1354
2023-04-18 16:08:22.921 	Info 	38290024 	Waiting
2023-04-18 16:08:23.440 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:23.443 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1362
2023-04-18 16:08:23.512 	Info 	38290024 	Waiting
2023-04-18 16:08:24.033 	Info 	38290024 	Jog
 	Paddle = Paddle2
 	Direction = Forward
2023-04-18 16:08:24.039 	Info 	38290024-2 	MoveToPosition Requested 	Position = 1370
2023-04-18 16:08:24.126 	Header 	scan 2 	Completed Cycle 1
2023-04-18 16:08:24.130 	Header 	scan 2 	Sequence Completed: Completed Cycle 1
2023-04-18 16:08:24.633 	Header 	scan 2 	Sequence Completed
2023-04-18 16:08:56.177 	Info 	$5377129 	WriteUserSettings - Setting Sequence_MRU was written 
2023-04-18 16:08:56.178 	Info 	$5377129 	WriteUserSettings - Setting MRU_Size was written 
2023-04-18 16:08:56.180 	Info 	$5377129 	WriteUserSettings - Setting MRU_List was written 
2023-04-18 16:08:57.990 	Info 	$5377129 	WriteUserSettings - Setting Windows was written 
2023-04-18 16:08:58.000 	Info 	$5377129 	WriteUserSettings - Setting Windows was written 
2023-04-18 16:08:59.878 	Info 	38290024-2 	Home requested
2023-04-18 16:09:04.178 	Info 	38290024-3 	MoveToPosition Requested 	Position = 0
2023-04-18 16:09:10.063 	Info 	scan 2 	Set Continuous Repeat
 	RepeatRun = False
 	ContinuousRepeat = False
 	RepeatCount = 1
 	ResetTotalCycleCount = True
2023-04-18 16:09:10.566 	Header 	scan 3 	Sequence Started
2023-04-18 16:09:10.580 	Header 	scan 3 	Step 1 - Event
2023-04-18 16:09:10.592 	Info 	38290024 	Waiting
2023-04-18 16:09:13.614 	Info 	38290024 	Move Absolute
 	Paddle = Paddle3
 	Position = 0
2023-04-18 16:09:13.620 	Info 	38290024-3 	MoveToPosition Requested 	Position = 0
2023-04-18 16:09:13.666 	Info 	38290024 	Set Jog Size
 	Paddle = Paddle3
 	JogSize = 1
2023-04-18 16:09:13.669 	Info 	38290024 	Set Velocity Parameters
 	HomePosition = 685
 	JogSize1 = 8
 	JogSize2 = 8
 	JogSize3 = 8
 	Velocity = 10
2023-04-18 16:09:13.679 	Info 	38290024 	Waiting
2023-04-18 16:09:14.220 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:14.260 	Info 	38290024-3 	MoveToPosition Requested 	Position = 8
2023-04-18 16:09:14.315 	Info 	38290024 	Waiting
2023-04-18 16:09:14.830 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:14.834 	Info 	38290024-3 	MoveToPosition Requested 	Position = 16
2023-04-18 16:09:14.888 	Info 	38290024 	Waiting
2023-04-18 16:09:15.396 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:15.400 	Info 	38290024-3 	MoveToPosition Requested 	Position = 24
2023-04-18 16:09:15.467 	Info 	38290024 	Waiting
2023-04-18 16:09:16.004 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:16.009 	Info 	38290024-3 	MoveToPosition Requested 	Position = 32
2023-04-18 16:09:16.075 	Info 	38290024 	Waiting
2023-04-18 16:09:16.582 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:16.606 	Info 	38290024-3 	MoveToPosition Requested 	Position = 40
2023-04-18 16:09:16.673 	Info 	38290024 	Waiting
2023-04-18 16:09:17.194 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:17.209 	Info 	38290024-3 	MoveToPosition Requested 	Position = 48
2023-04-18 16:09:17.269 	Info 	38290024 	Waiting
2023-04-18 16:09:17.789 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:17.822 	Info 	38290024-3 	MoveToPosition Requested 	Position = 56
2023-04-18 16:09:17.878 	Info 	38290024 	Waiting
2023-04-18 16:09:18.393 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:18.404 	Info 	38290024-3 	MoveToPosition Requested 	Position = 64
2023-04-18 16:09:18.469 	Info 	38290024 	Waiting
2023-04-18 16:09:18.992 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:19.001 	Info 	38290024-3 	MoveToPosition Requested 	Position = 73
2023-04-18 16:09:19.057 	Info 	38290024 	Waiting
2023-04-18 16:09:19.574 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:19.577 	Info 	38290024-3 	MoveToPosition Requested 	Position = 81
2023-04-18 16:09:19.639 	Info 	38290024 	Waiting
2023-04-18 16:09:20.158 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:20.173 	Info 	38290024-3 	MoveToPosition Requested 	Position = 89
2023-04-18 16:09:20.225 	Info 	38290024 	Waiting
2023-04-18 16:09:20.769 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:20.783 	Info 	38290024-3 	MoveToPosition Requested 	Position = 97
2023-04-18 16:09:20.861 	Info 	38290024 	Waiting
2023-04-18 16:09:21.380 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:21.388 	Info 	38290024-3 	MoveToPosition Requested 	Position = 105
2023-04-18 16:09:21.453 	Info 	38290024 	Waiting
2023-04-18 16:09:21.971 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:21.985 	Info 	38290024-3 	MoveToPosition Requested 	Position = 113
2023-04-18 16:09:22.073 	Info 	38290024 	Waiting
2023-04-18 16:09:22.580 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:22.598 	Info 	38290024-3 	MoveToPosition Requested 	Position = 121
2023-04-18 16:09:22.655 	Info 	38290024 	Waiting
2023-04-18 16:09:23.175 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:23.188 	Info 	38290024-3 	MoveToPosition Requested 	Position = 129
2023-04-18 16:09:23.250 	Info 	38290024 	Waiting
2023-04-18 16:09:23.770 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
2023-04-18 16:09:23.777 	Info 	38290024-3 	MoveToPosition Requested 	Position = 137
2023-04-18 16:09:23.844 	Info 	38290024 	Waiting
2023-04-18 16:09:24.377 	Info 	38290024 	Jog
 	Paddle = Paddle3
 	Direction = Forward
